date,temp,ws,wd,pm10
6/11/2013 0:00,31.3,2.4,156.8,21
6/12/2013 0:00,31,2.7,124,48
6/13/2013 0:00,28.3,3.4,112.5,34
6/14/2013 0:00,25.2,2.2,126.8,45
6/15/2013 0:00,27.1,1.5,141.2,37
6/16/2013 0:00,29.6,2.5,300,36
6/17/2013 0:00,29,3.1,123,68
6/18/2013 0:00,27.7,3.1,130.2,38
6/19/2013 0:00,31.3,4.2,191.9,77
6/20/2013 0:00,30.3,4.7,191.1,84
6/21/2013 0:00,29.1,2.9,171.8,40
6/22/2013 0:00,29.9,3.5,223.9,49
6/23/2013 0:00,30.6,3.1,239.4,55
6/24/2013 0:00,31,3.5,262.1,46
6/25/2013 0:00,30.8,4,264.9,31
6/26/2013 0:00,31.3,4.1,266.1,34
6/27/2013 0:00,33,2.9,257.4,40
6/28/2013 0:00,30.8,2.9,119.3,39
6/29/2013 0:00,31,2.1,168.3,91
6/30/2013 0:00,28.8,3.9,99.7,155
7/1/2013 0:00,21.5,3.7,79.2,17
7/2/2013 0:00,22.5,2.4,87.2,18
7/3/2013 0:00,24.4,1.8,54.6,18
7/4/2013 0:00,26.3,1.6,171,27
7/5/2013 0:00,29.6,2.9,222.5,38
7/6/2013 0:00,30.7,2.8,286.9,45
7/7/2013 0:00,30.6,3.4,107.6,40
7/8/2013 0:00,29.6,3.3,109.2,19
7/9/2013 0:00,29,2.9,108.1,31
7/10/2013 0:00,29.4,3,149.7,16
7/11/2013 0:00,28.7,2.7,73.8,25
7/12/2013 0:00,28.3,2.9,43.2,27
7/13/2013 0:00,29.6,2.4,118.7,14
7/14/2013 0:00,30.1,2.3,164.8,41
7/15/2013 0:00,22.7,4.8,80.2,83
7/16/2013 0:00,23.9,3.3,106.8,11
7/17/2013 0:00,21.7,4.4,80.3,22
7/18/2013 0:00,19,2.4,66.2,3
7/19/2013 0:00,22.9,2.9,110.4,9
7/20/2013 0:00,25,2.4,133.4,5
7/21/2013 0:00,25.8,2.1,200.7,7
7/22/2013 0:00,26,2.1,240.8,15
7/23/2013 0:00,25,3.4,260,20
7/24/2013 0:00,24.8,2.5,212.2,21
